t,phase,found,cx,cy,wpx,hpx,conf,cmd_vx,cmd_vy,cmd_vz,cmd_yawrate,vbx,vby,vd,roll_des,pitch_des,roll,pitch,yaw,roll_q,pitch_q,yaw_q,thrust,x,y,z
49.593,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,2.051,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.593,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,2.051,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.609,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,2.047,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.609,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,2.047,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.609,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,2.047,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.609,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,2.047,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.609,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,2.047,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.609,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,2.045,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.609,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,2.045,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.609,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,2.045,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.625,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,2.045,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.625,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,2.043,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.625,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,2.043,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.625,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,2.043,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.625,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,2.043,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.625,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,2.039,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.625,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,2.039,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.640,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,2.039,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.640,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,2.039,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.640,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,2.037,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.640,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,2.037,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.640,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,2.037,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.640,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,2.037,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.656,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,2.035,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.656,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,2.035,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.656,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,2.035,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.656,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,2.035,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.656,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,2.035,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.656,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,2.031,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.656,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,2.031,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.656,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,2.031,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.656,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,2.031,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.671,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,2.031,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.671,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,2.029,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.671,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,2.029,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.671,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,2.029,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.671,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,2.029,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.671,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,2.027,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.671,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,2.027,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.687,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,2.027,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.687,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,2.027,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.687,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,2.025,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.687,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,2.025,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.687,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,2.025,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.687,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,2.025,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.687,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,2.025,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.687,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,2.021,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.703,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,2.021,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.703,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,2.021,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.703,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,2.021,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.703,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,2.019,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.703,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,2.019,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.703,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,2.019,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.718,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,2.017,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.718,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,2.017,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.718,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,2.017,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.718,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,2.013,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.718,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,2.013,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.734,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,2.013,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.734,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,2.011,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.734,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,2.011,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.734,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,2.011,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.734,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,2.011,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.734,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,2.009,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.750,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,2.009,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.750,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,2.009,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.750,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,2.005,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.750,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,2.005,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.750,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,2.005,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.750,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,2.005,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.750,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,2.005,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.750,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,2.003,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.765,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,2.003,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.765,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,2.003,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.765,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,2.003,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.765,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,2.003,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.765,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,2.001,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.765,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,2.001,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.765,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,2.001,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.765,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,2.001,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.781,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,1.999,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.781,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,1.999,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.781,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,1.999,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.781,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,1.999,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.781,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,1.999,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.781,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,1.995,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.781,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,1.995,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.796,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,1.995,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.796,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,1.995,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.796,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,1.995,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.796,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,1.993,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.796,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,1.993,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.796,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,1.993,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.796,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,1.993,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.796,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,1.990,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.812,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,1.990,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.812,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,1.990,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.812,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,1.990,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.812,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,1.988,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.812,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,1.988,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.812,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,1.988,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.812,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,1.984,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.828,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,1.984,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.828,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,1.984,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.828,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,1.982,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.828,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,1.982,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.828,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,1.982,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.828,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,1.982,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.843,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,1.980,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.843,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,1.980,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.843,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,1.980,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.843,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,1.980,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.843,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,1.978,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.843,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,1.978,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.859,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,1.978,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.859,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,1.974,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.859,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,1.974,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.859,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,1.974,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.859,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,1.972,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.875,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,1.972,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.875,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,1.972,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.875,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,1.970,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.875,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,1.970,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.875,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,1.970,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.875,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,1.970,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.875,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,1.970,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
49.890,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,0.00,-0.00,-0.00,0.000,0.000,0.000,-0.000,1.966,-0.000,-0.000,-0.132,0.266,-26.99,-0.31,-1.15
