t,phase,found,cx,cy,wpx,hpx,conf,cmd_vx,cmd_vy,cmd_vz,cmd_yawrate,vbx,vby,vd,roll_des,pitch_des,roll,pitch,yaw,roll_q,pitch_q,yaw_q,thrust,x,y,z
57.204,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.458,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.204,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.458,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.204,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.462,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.204,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.462,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.219,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.462,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.219,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.464,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.219,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.464,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.219,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.464,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.219,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.464,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.219,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.466,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.235,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.466,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.235,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.466,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.235,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.468,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.235,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.468,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.235,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.468,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.235,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.468,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.235,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.470,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.250,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.470,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.250,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.470,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.250,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.470,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.250,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.470,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.250,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.474,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.250,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.474,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.250,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.474,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.250,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.474,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.266,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.476,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.266,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.476,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.266,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.476,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.266,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.476,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.266,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.478,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.266,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.478,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.282,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.478,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.282,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.480,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.282,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.480,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.282,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.480,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.282,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.484,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.282,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.484,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.297,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.484,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.297,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.484,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.297,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.486,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.297,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.486,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.297,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.486,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.297,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.488,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.313,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.488,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.313,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.488,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.313,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.490,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.313,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.490,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.329,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.494,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.329,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.494,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.329,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.494,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.329,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.496,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.329,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.496,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.329,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.496,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.329,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.496,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.344,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.498,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.344,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.498,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.344,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.498,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.344,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.498,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.344,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.500,-0.000,-0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.344,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.500,-0.000,-0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.360,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.500,-0.000,-0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.360,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.500,-0.000,-0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.360,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.504,-0.000,-0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.360,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.504,-0.000,-0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.360,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.504,-0.000,-0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.360,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.504,-0.000,-0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.360,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.506,-0.000,-0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.360,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.506,-0.000,-0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.375,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.506,-0.000,-0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.375,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.506,-0.000,-0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.375,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.508,-0.000,-0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.375,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.508,-0.000,-0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.375,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.508,-0.000,-0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.375,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.508,-0.000,-0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.391,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.510,-0.000,-0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.391,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.510,-0.000,-0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.391,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.510,-0.000,-0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.391,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.510,-0.000,-0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.391,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.514,-0.000,-0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.391,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.514,-0.000,-0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.391,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.514,-0.000,-0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.391,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.514,-0.000,-0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.407,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.516,-0.000,-0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.407,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.516,-0.000,-0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.407,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.516,-0.000,-0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.407,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.516,-0.000,-0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.407,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.518,-0.000,-0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.407,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.518,-0.000,-0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.422,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.518,-0.000,-0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.422,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.520,-0.000,-0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.422,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.520,-0.000,-0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.422,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.520,-0.000,-0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.422,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.520,-0.000,-0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.422,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.520,-0.000,-0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.422,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.523,-0.000,-0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.422,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.523,-0.000,-0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.438,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.523,-0.000,-0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.438,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.523,-0.000,-0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.438,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.527,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.438,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.527,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.438,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.527,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.438,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.527,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.438,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.529,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.454,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.529,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.454,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.529,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.454,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.529,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.454,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.531,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.454,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.531,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.454,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.531,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.454,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.531,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.454,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.531,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.469,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.533,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.469,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.533,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.469,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.533,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.469,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.533,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.469,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.537,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.469,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.537,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.469,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.537,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.485,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.537,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.485,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.539,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.485,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.539,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.485,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.539,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.485,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.539,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.485,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.541,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
57.485,servo,0,0,0,0,0,0.00,0.00,-0.00,-0.00,-0.30,-0.00,0.00,-0.00,0.000,-0.000,0.000,-0.000,-1.541,-0.000,0.000,-0.132,0.266,-16.06,-2.32,-1.09
